;date;trend;cap;yhat_lower;yhat_upper;trend_lower;trend_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yearly;yearly_lower;yearly_upper;additive_terms;additive_terms_lower;additive_terms_upper;yhat
144;08.02.2015;6.176897082;13.69269124;204.4320575;374.006843;6.176897082;6.176897082;-0.000826643;-0.000826643;-0.000826643;-0.000826643;-0.000826643;-0.000826643;0;0;0;276.7102828
145;09.02.2015;6.176955065;13.69269124;200.367954;381.5757703;6.176955065;6.176955065;3.03E-05;3.03E-05;3.03E-05;3.03E-05;3.03E-05;3.03E-05;0;0;0;277.9454499
146;10.02.2015;6.177013049;13.69269124;206.7722856;381.6761605;6.177013049;6.177013049;0.000926314;0.000926314;0.000926314;0.000926314;0.000926314;0.000926314;0;0;0;279.2421408
147;11.02.2015;6.177071032;13.69269124;207.7608431;387.0132425;6.177071032;6.177071032;0.001847577;0.001847577;0.001847577;0.001847577;0.001847577;0.001847577;0;0;0;280.5810692
148;12.02.2015;6.177129016;13.69269124;203.5631057;381.5121376;6.177129016;6.177129016;0.002779721;0.002779721;0.002779721;0.002779721;0.002779721;0.002779721;0;0;0;281.9419948
149;13.02.2015;6.177186999;13.69269124;206.4506666;388.496901;6.177186999;6.177186999;0.003708287;0.003708287;0.003708287;0.003708287;0.003708287;0.003708287;0;0;0;283.3041229
150;14.02.2015;6.177244983;13.69269124;208.8341313;394.5583295;6.177244983;6.177244983;0.004618999;0.004618999;0.004618999;0.004618999;0.004618999;0.004618999;0;0;0;284.6465331
151;15.02.2015;6.177302967;13.69269124;210.9547661;386.8163585;6.177302967;6.177302967;0.005498059;0.005498059;0.005498059;0.005498059;0.005498059;0.005498059;0;0;0;285.9486277
152;16.02.2015;6.177360951;13.69269124;209.840693;391.7533147;6.177360951;6.177360951;0.00633243;0.00633243;0.00633243;0.00633243;0.00633243;0.00633243;0;0;0;287.1905885
153;17.02.2015;6.177418935;13.69269124;213.4737817;396.0151006;6.177418935;6.177418935;0.007110107;0.007110107;0.007110107;0.007110107;0.007110107;0.007110107;0;0;0;288.353828
154;18.02.2015;6.177476919;13.69269124;214.0543409;399.5046369;6.177476919;6.177476919;0.00782035;0.00782035;0.00782035;0.00782035;0.00782035;0.00782035;0;0;0;289.4214212
155;19.02.2015;6.177534903;13.69269124;217.3572466;401.5618255;6.177534903;6.177534903;0.008453902;0.008453902;0.008453902;0.008453902;0.008453902;0.008453902;0;0;0;290.3785027
156;20.02.2015;6.177592888;13.69269124;214.9285535;404.8216729;6.177592888;6.177592888;0.009003157;0.009003157;0.009003157;0.009003157;0.009003157;0.009003157;0;0;0;291.2126163
157;21.02.2015;6.177650872;13.69269124;213.8031559;401.9470614;6.177650872;6.177650872;0.0094623;0.0094623;0.0094623;0.0094623;0.0094623;0.0094623;0;0;0;291.9140016
158;22.02.2015;6.177708856;13.69269124;212.0737597;405.5270346;6.177708856;6.177708856;0.009827394;0.009827394;0.009827394;0.009827394;0.009827394;0.009827394;0;0;0;292.4758088
159;23.02.2015;6.177766841;13.69269124;215.4950217;402.3616449;6.177766841;6.177766841;0.010096433;0.010096433;0.010096433;0.010096433;0.010096433;0.010096433;0;0;0;292.8942325
160;24.02.2015;6.177824826;13.69269124;212.7888788;392.3147957;6.177824826;6.177824826;0.010269344;0.010269344;0.010269344;0.010269344;0.010269344;0.010269344;0;0;0;293.168559
161;25.02.2015;6.17788281;13.69269124;209.4987209;395.324724;6.17788281;6.17788281;0.010347941;0.010347941;0.010347941;0.010347941;0.010347941;0.010347941;0;0;0;293.3011259
162;26.02.2015;6.177940795;13.69269124;210.7649439;392.1984761;6.177940795;6.177940795;0.010335848;0.010335848;0.010335848;0.010335848;0.010335848;0.010335848;0;0;0;293.2971964
163;27.02.2015;6.17799878;13.69269124;209.7336451;398.1877776;6.17799878;6.17799878;0.010238368;0.010238368;0.010238368;0.010238368;0.010238368;0.010238368;0;0;0;293.1647529
164;28.02.2015;6.178056765;13.69269124;212.9329812;408.247825;6.178056765;6.178056765;0.010062325;0.010062325;0.010062325;0.010062325;0.010062325;0.010062325;0;0;0;292.9142194
165;01.03.2015;6.178114751;13.69269124;213.4450888;397.1330364;6.178114751;6.178114751;0.009815869;0.009815869;0.009815869;0.009815869;0.009815869;0.009815869;0;0;0;292.5581245
166;02.03.2015;6.178172736;13.69269124;215.6059644;392.1302994;6.178172736;6.178172736;0.009508255;0.009508255;0.009508255;0.009508255;0.009508255;0.009508255;0;0;0;292.1107165
167;03.03.2015;6.178230721;13.69269124;217.7112002;401.7169381;6.178230721;6.178230721;0.009149601;0.009149601;0.009149601;0.009149601;0.009149601;0.009149601;0;0;0;291.5875463
168;04.03.2015;6.178288707;13.69269124;209.4348631;410.2430326;6.178288707;6.178288707;0.008750634;0.008750634;0.008750634;0.008750634;0.008750634;0.008750634;0;0;0;291.0050332
169;05.03.2015;6.178346692;13.69269124;210.0668232;392.8572485;6.178346692;6.178346692;0.00832242;0.00832242;0.00832242;0.00832242;0.00832242;0.00832242;0;0;0;290.3800262
170;06.03.2015;6.178404678;13.69269124;208.2885391;392.0507143;6.178404678;6.178404678;0.007876107;0.007876107;0.007876107;0.007876107;0.007876107;0.007876107;0;0;0;289.7293759
171;07.03.2015;6.178462664;13.69269124;211.0626428;407.8423932;6.178462664;6.178462664;0.007422657;0.007422657;0.007422657;0.007422657;0.007422657;0.007422657;0;0;0;289.0695278
172;08.03.2015;6.17852065;13.69269124;213.6484038;397.8061931;6.17852065;6.17852065;0.006972601;0.006972601;0.006972601;0.006972601;0.006972601;0.006972601;0;0;0;288.416148
173;09.03.2015;6.178578636;13.69269124;210.1525881;402.0750094;6.178578636;6.178578636;0.006535807;0.006535807;0.006535807;0.006535807;0.006535807;0.006535807;0;0;0;287.7837884
174;10.03.2015;6.178636622;13.69269124;202.1654238;393.1868457;6.178636622;6.178636622;0.006121276;0.006121276;0.006121276;0.006121276;0.006121276;0.006121276;0;0;0;287.1855987
175;11.03.2015;6.178694608;13.69269124;209.0690057;383.8076668;6.178694608;6.178694608;0.005736959;0.005736959;0.005736959;0.005736959;0.005736959;0.005736959;0;0;0;286.633088
176;12.03.2015;6.178752594;13.69269124;207.1282762;389.5219412;6.178752594;6.178752594;0.005389615;0.005389615;0.005389615;0.005389615;0.005389615;0.005389615;0;0;0;286.13594
177;13.03.2015;6.17881058;13.69269124;213.1255598;391.0307518;6.17881058;6.17881058;0.005084693;0.005084693;0.005084693;0.005084693;0.005084693;0.005084693;0;0;0;285.7018815
178;14.03.2015;6.178868567;13.69269124;209.1110748;392.0388266;6.178868567;6.178868567;0.004826263;0.004826263;0.004826263;0.004826263;0.004826263;0.004826263;0;0;0;285.336604
179;15.03.2015;6.178926553;13.69269124;205.4313446;398.8805661;6.178926553;6.178926553;0.004616975;0.004616975;0.004616975;0.004616975;0.004616975;0.004616975;0;0;0;285.043738
180;16.03.2015;6.17898454;13.69269124;211.3110437;393.5929538;6.17898454;6.17898454;0.004458063;0.004458063;0.004458063;0.004458063;0.004458063;0.004458063;0;0;0;284.8248763
181;17.03.2015;6.179042527;13.69269124;210.9826451;390.6229836;6.179042527;6.179042527;0.004349382;0.004349382;0.004349382;0.004349382;0.004349382;0.004349382;0;0;0;284.6796446
182;18.03.2015;6.179100513;13.69269124;208.003113;392.1280465;6.179100513;6.179100513;0.004289481;0.004289481;0.004289481;0.004289481;0.004289481;0.004289481;0;0;0;284.6058153
183;19.03.2015;6.1791585;13.69269124;207.2589066;394.1448071;6.1791585;6.1791585;0.004275712;0.004275712;0.004275712;0.004275712;0.004275712;0.004275712;0;0;0;284.5994608
184;20.03.2015;6.179216487;13.69269124;208.4108227;382.1428646;6.179216487;6.179216487;0.004304357;0.004304357;0.004304357;0.004304357;0.004304357;0.004304357;0;0;0;284.6551421
185;21.03.2015;6.179274474;13.69269124;209.679445;395.6356023;6.179274474;6.179274474;0.00437079;0.00437079;0.00437079;0.00437079;0.00437079;0.00437079;0;0;0;284.7661274
186;22.03.2015;6.179332462;13.69269124;205.299219;388.9398751;6.179332462;6.179332462;0.004469654;0.004469654;0.004469654;0.004469654;0.004469654;0.004469654;0;0;0;284.9246358
187;23.03.2015;6.179390449;13.69269124;207.4892563;397.8243696;6.179390449;6.179390449;0.004595048;0.004595048;0.004595048;0.004595048;0.004595048;0.004595048;0;0;0;285.1220993
188;24.03.2015;6.179448436;13.69269124;207.7528931;386.8265662;6.179448436;6.179448436;0.004740725;0.004740725;0.004740725;0.004740725;0.004740725;0.004740725;0;0;0;285.3494387
189;25.03.2015;6.179506424;13.69269124;210.5036272;402.8207808;6.179506424;6.179506424;0.004900295;0.004900295;0.004900295;0.004900295;0.004900295;0.004900295;0;0;0;285.5973438
190;26.03.2015;6.179564411;13.69269124;212.6273901;386.8709468;6.179564411;6.179564411;0.005067415;0.005067415;0.005067415;0.005067415;0.005067415;0.005067415;0;0;0;285.8565528
191;27.03.2015;6.179622399;13.69269124;205.0635408;394.6747425;6.179622399;6.179622399;0.005235984;0.005235984;0.005235984;0.005235984;0.005235984;0.005235984;0;0;0;286.1181226
192;28.03.2015;6.179680387;13.69269124;208.0770663;399.2296925;6.179680387;6.179680387;0.005400307;0.005400307;0.005400307;0.005400307;0.005400307;0.005400307;0;0;0;286.373683
193;29.03.2015;6.179738375;13.69269124;214.6207037;393.6693762;6.179738375;6.179738375;0.005555259;0.005555259;0.005555259;0.005555259;0.005555259;0.005555259;0;0;0;286.6156664
194;30.03.2015;6.179796363;13.69269124;208.2124002;393.1718321;6.179796363;6.179796363;0.005696407;0.005696407;0.005696407;0.005696407;0.005696407;0.005696407;0;0;0;286.8375083
195;31.03.2015;6.179854351;13.69269124;205.0670491;380.3704336;6.179854351;6.179854351;0.005820123;0.005820123;0.005820123;0.005820123;0.005820123;0.005820123;0;0;0;287.0338109
196;01.04.2015;6.179912339;13.69269124;215.9098027;405.2280554;6.179912339;6.179912339;0.005923658;0.005923658;0.005923658;0.005923658;0.005923658;0.005923658;0;0;0;287.2004664
197;02.04.2015;6.179970327;13.69269124;211.4115916;400.9798432;6.179970327;6.179970327;0.006005191;0.006005191;0.006005191;0.006005191;0.006005191;0.006005191;0;0;0;287.3347353
198;03.04.2015;6.180028316;13.69269124;208.9215778;394.5557566;6.180028316;6.180028316;0.006063846;0.006063846;0.006063846;0.006063846;0.006063846;0.006063846;0;0;0;287.4352795
199;04.04.2015;6.180086304;13.69269124;208.2665946;386.7186746;6.180086304;6.180086304;0.00609968;0.00609968;0.00609968;0.00609968;0.00609968;0.00609968;0;0;0;287.5021476
200;05.04.2015;6.180144293;13.69269124;207.5834566;394.0289208;6.180144293;6.180144293;0.00611364;0.00611364;0.00611364;0.00611364;0.00611364;0.00611364;0;0;0;287.5367163
201;06.04.2015;6.180202281;13.69269124;211.448383;397.657183;6.180202281;6.180202281;0.006107498;0.006107498;0.006107498;0.006107498;0.006107498;0.006107498;0;0;0;287.5415889
202;07.04.2015;6.18026027;13.69269124;213.0519496;392.5356146;6.18026027;6.18026027;0.006083753;0.006083753;0.006083753;0.006083753;0.006083753;0.006083753;0;0;0;287.5204562
203;08.04.2015;6.180318259;13.69269124;205.0987546;377.4448759;6.180318259;6.180318259;0.006045521;0.006045521;0.006045521;0.006045521;0.006045521;0.006045521;0;0;0;287.477925
204;09.04.2015;6.180376248;13.69269124;209.1587882;391.2890168;6.180376248;6.180376248;0.005996402;0.005996402;0.005996402;0.005996402;0.005996402;0.005996402;0;0;0;287.4193209
205;10.04.2015;6.180434237;13.69269124;209.6424365;386.187586;6.180434237;6.180434237;0.005940339;0.005940339;0.005940339;0.005940339;0.005940339;0.005940339;0;0;0;287.3504731
206;11.04.2015;6.180492226;13.69269124;209.461526;386.6065641;6.180492226;6.180492226;0.005881462;0.005881462;0.005881462;0.005881462;0.005881462;0.005881462;0;0;0;287.2774872
207;12.04.2015;6.180550215;13.69269124;211.453412;395.1994129;6.180550215;6.180550215;0.005823939;0.005823939;0.005823939;0.005823939;0.005823939;0.005823939;0;0;0;287.2065158
208;13.04.2015;6.180608205;13.69269124;207.6776452;391.909679;6.180608205;6.180608205;0.00577182;0.00577182;0.00577182;0.00577182;0.00577182;0.00577182;0;0;0;287.1435324
209;14.04.2015;6.180666194;13.69269124;208.2248992;385.6403746;6.180666194;6.180666194;0.005728889;0.005728889;0.005728889;0.005728889;0.005728889;0.005728889;0;0;0;287.0941163
210;15.04.2015;6.180724184;13.69269124;209.2202508;400.9456827;6.180724184;6.180724184;0.005698532;0.005698532;0.005698532;0.005698532;0.005698532;0.005698532;0;0;0;287.0632543
211;16.04.2015;6.180782173;13.69269124;217.3452005;407.6911566;6.180782173;6.180782173;0.005683613;0.005683613;0.005683613;0.005683613;0.005683613;0.005683613;0;0;0;287.055166
212;17.04.2015;6.180840163;13.69269124;209.4967254;394.386344;6.180840163;6.180840163;0.005686373;0.005686373;0.005686373;0.005686373;0.005686373;0.005686373;0;0;0;287.0731554
213;18.04.2015;6.180898153;13.69269124;207.7479394;393.6281191;6.180898153;6.180898153;0.005708346;0.005708346;0.005708346;0.005708346;0.005708346;0.005708346;0;0;0;287.1194935
214;19.04.2015;6.180956143;13.69269124;203.2007278;382.8854745;6.180956143;6.180956143;0.005750307;0.005750307;0.005750307;0.005750307;0.005750307;0.005750307;0;0;0;287.1953347
215;20.04.2015;6.181014133;13.69269124;212.1035797;395.8499247;6.181014133;6.181014133;0.005812231;0.005812231;0.005812231;0.005812231;0.005812231;0.005812231;0;0;0;287.3006693
216;21.04.2015;6.181072123;13.69269124;214.2962804;394.8474093;6.181072123;6.181072123;0.005893294;0.005893294;0.005893294;0.005893294;0.005893294;0.005893294;0;0;0;287.4343105
217;22.04.2015;6.181130113;13.69269124;211.235546;388.132591;6.181130113;6.181130113;0.005991888;0.005991888;0.005991888;0.005991888;0.005991888;0.005991888;0;0;0;287.5939201
218;23.04.2015;6.181188103;13.69269124;208.5905815;393.2336279;6.181188103;6.181188103;0.006105663;0.006105663;0.006105663;0.006105663;0.006105663;0.006105663;0;0;0;287.7760673
219;24.04.2015;6.181246094;13.69269124;208.6228915;403.2889556;6.181246094;6.181246094;0.006231599;0.006231599;0.006231599;0.006231599;0.006231599;0.006231599;0;0;0;287.9763228
220;25.04.2015;6.181304084;13.69269124;211.8180229;392.270227;6.181304084;6.181304084;0.006366088;0.006366088;0.006366088;0.006366088;0.006366088;0.006366088;0;0;0;288.1893829
221;26.04.2015;6.181362075;13.69269124;214.0128198;391.2749559;6.181362075;6.181362075;0.006505045;0.006505045;0.006505045;0.006505045;0.006505045;0.006505045;0;0;0;288.4092216
222;27.04.2015;6.181420065;13.69269124;209.8382423;392.3701606;6.181420065;6.181420065;0.00664403;0.00664403;0.00664403;0.00664403;0.00664403;0.00664403;0;0;0;288.6292655
223;28.04.2015;6.181478056;13.69269124;212.4234505;407.5550153;6.181478056;6.181478056;0.006778372;0.006778372;0.006778372;0.006778372;0.006778372;0.006778372;0;0;0;288.8425876
224;29.04.2015;6.181536047;13.69269124;209.8591897;397.3074414;6.181536047;6.181536047;0.006903321;0.006903321;0.006903321;0.006903321;0.006903321;0.006903321;0;0;0;289.0421133
225;30.04.2015;6.181594038;13.69269124;213.6970853;393.4673294;6.181594038;6.181594038;0.007014176;0.007014176;0.007014176;0.007014176;0.007014176;0.007014176;0;0;0;289.220833
226;01.05.2015;6.181652029;13.69269124;204.3389161;397.6820432;6.181652029;6.181652029;0.007106438;0.007106438;0.007106438;0.007106438;0.007106438;0.007106438;0;0;0;289.3720148
227;02.05.2015;6.18171002;13.69269124;205.5207111;399.2177169;6.18171002;6.18171002;0.007175932;0.007175932;0.007175932;0.007175932;0.007175932;0.007175932;0;0;0;289.4894111
228;03.05.2015;6.181768012;13.69269124;214.059679;404.172842;6.181768012;6.181768012;0.007218943;0.007218943;0.007218943;0.007218943;0.007218943;0.007218943;0;0;0;289.5674502
229;04.05.2015;6.181826003;13.69269124;214.1347187;399.8967012;6.181826003;6.181826003;0.007232319;0.007232319;0.007232319;0.007232319;0.007232319;0.007232319;0;0;0;289.6014105
230;05.05.2015;6.181883994;13.69269124;207.1855074;387.3009742;6.181883994;6.181883994;0.007213567;0.007213567;0.007213567;0.007213567;0.007213567;0.007213567;0;0;0;289.5875675
231;06.05.2015;6.181941986;13.69269124;213.7068219;407.1411712;6.181941986;6.181941986;0.007160929;0.007160929;0.007160929;0.007160929;0.007160929;0.007160929;0;0;0;289.5233111
232;07.05.2015;6.181999978;13.69269124;205.3763768;399.369033;6.181999978;6.181999978;0.007073434;0.007073434;0.007073434;0.007073434;0.007073434;0.007073434;0;0;0;289.407228
233;08.05.2015;6.182057969;13.69269124;216.1166872;404.7831976;6.182057969;6.182057969;0.006950928;0.006950928;0.006950928;0.006950928;0.006950928;0.006950928;0;0;0;289.2391476
234;09.05.2015;6.182115961;13.69269124;207.3134335;394.0602445;6.182115961;6.182115961;0.006794079;0.006794079;0.006794079;0.006794079;0.006794079;0.006794079;0;0;0;289.0201486
235;10.05.2015;6.182173953;13.69269124;208.3777871;390.7203706;6.182173953;6.182173953;0.00660436;0.00660436;0.00660436;0.00660436;0.00660436;0.00660436;0;0;0;288.7525268
236;11.05.2015;6.182231945;13.69269124;216.0312949;398.8555177;6.182231945;6.182231945;0.006384005;0.006384005;0.006384005;0.006384005;0.006384005;0.006384005;0;0;0;288.4397256
237;12.05.2015;6.182289937;13.69269124;216.5560614;390.3132717;6.182289937;6.182289937;0.006135951;0.006135951;0.006135951;0.006135951;0.006135951;0.006135951;0;0;0;288.0862325
238;13.05.2015;6.182347932;13.69269124;204.7015627;392.2139253;6.182347932;6.182347932;0.005863749;0.005863749;0.005863749;0.005863749;0.005863749;0.005863749;0;0;0;287.697444
239;14.05.2015;6.182405928;13.69269124;206.4840035;390.9072652;6.182405928;6.182405928;0.005571466;0.005571466;0.005571466;0.005571466;0.005571466;0.005571466;0;0;0;287.2795029
240;15.05.2015;6.182463923;13.69269124;206.9723631;392.3271173;6.182463923;6.182463923;0.00526357;0.00526357;0.00526357;0.00526357;0.00526357;0.00526357;0;0;0;286.8391185
241;16.05.2015;6.182521918;13.69269124;207.7024798;398.2679229;6.182521918;6.182521918;0.004944799;0.004944799;0.004944799;0.004944799;0.004944799;0.004944799;0;0;0;286.3833706
242;17.05.2015;6.182579914;13.69269124;204.7131352;386.0219636;6.182579914;6.182579914;0.004620035;0.004620035;0.004620035;0.004620035;0.004620035;0.004620035;0;0;0;285.9195048
243;18.05.2015;6.18263791;13.69269124;208.4885893;395.7978536;6.18263791;6.18263791;0.004294161;0.004294161;0.004294161;0.004294161;0.004294161;0.004294161;0;0;0;285.4547279
244;19.05.2015;6.182695905;13.69269124;206.3310617;387.5524924;6.182695905;6.182695905;0.003971926;0.003971926;0.003971926;0.003971926;0.003971926;0.003971926;0;0;0;284.9960061
245;20.05.2015;6.182753901;13.69269124;205.568962;391.8125151;6.182753901;6.182753901;0.003657816;0.003657816;0.003657816;0.003657816;0.003657816;0.003657816;0;0;0;284.5498749
246;21.05.2015;6.182811897;13.69269124;204.8633421;393.8931235;6.182811897;6.182811897;0.003355926;0.003355926;0.003355926;0.003355926;0.003355926;0.003355926;0;0;0;284.1222631
247;22.05.2015;6.182869893;13.69269124;203.8845375;385.3757269;6.182869893;6.182869893;0.00306985;0.00306985;0.00306985;0.00306985;0.00306985;0.00306985;0;0;0;283.7183376
248;23.05.2015;6.182927889;13.69269124;209.3022597;393.0670143;6.182927889;6.182927889;0.002802588;0.002802588;0.002802588;0.002802588;0.002802588;0.002802588;0;0;0;283.3423712
249;24.05.2015;6.182985885;13.69269124;206.7592265;396.4108953;6.182985885;6.182985885;0.00255646;0.00255646;0.00255646;0.00255646;0.00255646;0.00255646;0;0;0;282.9976374
250;25.05.2015;6.183043882;13.69269124;206.3368737;389.6587175;6.183043882;6.183043882;0.002333052;0.002333052;0.002333052;0.002333052;0.002333052;0.002333052;0;0;0;282.6863334
251;26.05.2015;6.183101878;13.69269124;203.6676934;384.1137831;6.183101878;6.183101878;0.002133176;0.002133176;0.002133176;0.002133176;0.002133176;0.002133176;0;0;0;282.4095341
